year,author,author
2014,Kare Anderson,1
2014,Kareem Yusuf,1
2014,Karen D. Davis,1
2014,Karima Bennoune,1
2014,Karin Nilsdotter,1
2014,Kate Messner,1
2014,Keith Lowe,1
2014,Keith Weed,1
2014,Kenneth C. Davis,1
2014,Kenneth Cukier,1
2014,Kenneth Shinozuka,1
2014,Keren Elazari,1
2014,Kevin Briggs,1
2014,Khadija Gbla,1
2014,Khalida Brohi,1
2014,Kimberley Motley,1
2014,Kristi Rogers,1
2014,Kwame Anthony Appiah,1
2014,Larry Page,1
2014,Laura Boushnak,1
2014,Laura Robinson,1
2014,Laurel Braitman,1
2014,Lawrence Lessig,1
2014,Leana Wen,1
2014,Lieven Scheire,1
2014,Linda Hill,1
2014,Lisa Seacat DeLuca,1
2014,Liz Hajek,1
2014,Lord Nicholas Stern,1
2014,Lorrie Faith Cranor,1
2014,Louie Schwartzberg,1
2014,Mac Barnett,1
2014,Marc Abrahams,1
2014,Marc Kushner,1
2014,Marco Tempest,1
2014,Margaret Gould Stewart,1
2014,Marie Wallace,1
2014,Mark Jackson,1
2014,Mark Plotkin,1
2014,Mark Ronson,1
2014,Martin Rees,1
2014,Martin Reeves,1
2014,Matthew Carter,1
2014,Matthew O'Reilly,1
2014,Matthieu Ricard,1
2014,Meera Vijayann,1
2014,Megan Washington,1
2014,Melissa Fleming,1
2014,Mellody Hobson,1
2014,Michael Green,1
2014,Michael Mauser,1
2014,Michael Rubinstein,1
2014,Michel Laberge,1
2014,Miguel Nicolelis,1
2014,Mikael Fogelstrom,1
2014,Mike Brady and Dion Drew,1
2014,Mike Sempert,1
2014,Monika Blaumueller,1
2014,Morgana Bailey,1
2014,Moshe Safdie,1
2014,Mundano,1
2014,Myriam Sidibe,1
2014,Nadine Burke Harris,1
2014,Nancy Frates,1
2014,Nancy Kanwisher,1
2014,Naomi Oreskes,1
2014,Natalya St. Clair,1
2014,Nathan S. Jacobs,1
2014,Navi Radjou,1
2014,Nicholas Negroponte,1
2014,Nick Hanauer,1
2014,Nicole Avena,1
2014,Nizar Ibrahim,1
2014,Noah Zandan,1
2014,Oren Yakobovich,1
2014,Panti Bliss,1
2014,Patrice Thompson,1
2014,Patrick Forth,1
2014,Paul Bloom,1
2014,Paul O'Connell,1
2014,Peter Kirn,1
2014,Pia Mancini,1
2014,Pico Iyer,1
2014,Rainer Strack,1
2014,Ramanan Laxminarayan,1
2014,Randall Hayes,1
2014,Randall Munroe,1
2014,Rania Bahaa,1
2014,Ray Kurzweil,1
2014,Ricardo Iacub,1
2014,Ricardo Semler,1
2014,Richard E. Cytowic,1
2014,Richard Ledgett,1
2014,Richard Neville,1
2014,Rishi Manchanda,1
2014,Rives,1
2014,Rob Knight,1
2014,Robert Full,1
2014,Robert Lustig,1
2014,Robert Muggah,1
2014,Robert Swan,1
2014,Robyn Stein DeLuca,1
2014,Rochelle King,1
2014,Romina Libster,1
2014,Rose Goslinga,1
2014,Rosie King,1
2014,Ruth Chang,1
2014,Sally Kohn,1
2014,Sam Kean,1
2014,Sana Amanat,1
2014,Sangu Delle,1
2014,Sara Lewis,1
2014,Sarah Bergbreiter,1
2014,Sarah Cairns-Smith,1
2014,Sarah Jones,1
2014,Sarah Lewis,1
2014,Sarthak Sinha,1
2014,Sebastian Junger,1
2014,Sergei Lupashin,1
2014,Severine Autesserre,1
2014,Shai Reshef,1
2014,Shaka Senghor,1
2014,Shih Chieh Huang,1
2014,Shubhendu Sharma,1
2014,Simon Anholt,1
2014,Simon Sinek,1
2014,Sophia Wallace,1
2014,Stanley McChrystal,1
2014,Stefan Gross-Selbeck,1
2014,Stella Young,1
2014,Stephen Friend,1
2014,Sting,1
2014,Susan Etlinger,1
2014,TED staff,1
2014,Taiye Selasi,1
2014,Takaharu Tezuka,1
2014,Talithia Williams,1
2014,Tan Le,1
2014,Tania Simoncelli,1
2014,Tasso Azevedo,1
2014,The Lady Lifers,1
2014,Thea Knight,1
2014,Thomas Hellum,1
2014,Thomas Lloyd,1
2014,Thomas Piketty,1
2014,Tim Berners-Lee,1
2014,Timothy Graf,1
2014,Todd Gershkowitz,1
2014,Topher White,1
2014,Tristan Harris,1
2014,Tucker Hiatt,1
2014,Uldus Bakhtiozina,1
2014,Vernā Myers,1
2014,Vincent Cochetel,1
2014,Vincent Moon and Naná Vasconcelos,1
2014,Viviana Alvarez,1
2014,Wendy Chung,1
2014,Wendy Freedman,1
2014,Wes Moore,1
2014,Will Marshall,1
2014,Will Potter,1
2014,Winnie Harlow,1
2014,Yannay Khaikin,1
2014,Yassmin Abdel-Magied,1
2014,Yoruba Richen,1
2014,Yusuf Nurbhai,1
2014,Zak Ebrahim,1
2014,Ze Frank,1
2014,Zeynep Tufekci,1
2014,Ziauddin Yousafzai,1
2014,Ziyah Gafić,1
2015,Alex Gendler,4
2015,Emma Bryce,4
2015,Amy Adkins,3
2015,Armand D'Angour,2
2015,Eleanor Nelsen,2
2015,Jedidah Isler,2
2015,Joachim Horn,2
2015,Latif Nasser,2
2015,Mandy Len Catron,2
2015,Murat Dalkilinç,2
2015, B.E.A.T. NYC,1
2015, Rodrigo y Gabriela,1
2015,Aaron Horowitz,1
2015,Abe Davis,1
2015,Achenyo Idachaba,1
2015,Adam Carroll,1
2015,Adam Driver,1
2015,Aditi Gupta,1
2015,Alaa Murabit,1
2015,Alan Amling,1
2015,Alan Eustace,1
2015,Alberto Garín,1
2015,Alec Soth and Stacey Baker,1
2015,Alexandra Horowitz,1
2015,Alice Bows-Larkin,1
2015,Alice Goffman,1
2015,Alix Generous,1
2015,Alyssa Monks,1
2015,Anand Giridharadas,1
2015,Anand Varma,1
2015,Anders Fjellberg,1
2015,Andreas Ekström,1
2015,Andrew Peek,1
2015,Anjali Tripathi,1
2015,Ann Morgan,1
2015,Anote Tong,1
2015,Antonio Garcia Vicente,1
2015,António Guterres,1
2015,Aomawa Shields,1
2015,Ashley Graham,1
2015,Aspen Baker,1
2015,Audrey Choi,1
2015,Auke Ijspeert,1
2015,BJ Miller,1
2015,Benedetta Berti,1
2015,Bethany Rickwald and Hayley Levitt,1
2015,Bill Gates,1
2015,Bill Gross,1
2015,Bill T. Jones,1
2015,Billie Jean King,1
2015,Carl Safina,1
2015,Carol Fishman Cohen,1
2015,Casey Brown,1
2015,Catharine Young,1
2015,Celeste Headlee,1
2015,Cesar Harada,1
2015,Charly Haversat,1
2015,Chelsea Shields,1
2015,Chetan Bhatt,1
2015,Chieko Asakawa,1
2015,Chip Kidd,1
2015,Chris Burkard,1
2015,Chris Milk,1
2015,Chris Urmson,1
2015,Chris Vogtherr,1
2015,Christine Sun Kim,1
2015,Christopher Bell,1
2015,Christopher Soghoian,1
2015,Claire Bowern,1
2015,Claudia Aguirre,1
2015,Clint Smith,1
2015,Cláudio Guerra,1
2015,Conor Heffernan,1
2015,Cosmin Mihaiu,1
2015,Dambisa Moyo,1
2015,Dame Ellen MacArthur,1
2015,Dame Stephanie Shirley,1
2015,Dan Ariely,1
2015,Dan Finkel,1
2015,Dan Van der Vieren,1
2015,Dana Cowin,1
2015,Daniel Kish,1
2015,Daniel Levitin,1
2015,Daniel M. Abrams,1
2015,Daniel Molina,1
2015,Danielle Feinberg,1
2015,Danit Peleg,1
2015,Dave Brain,1
2015,Dave Isay,1
2015,David Eagleman,1
2015,David Gruber,1
2015,David Lunney,1
2015,David Rothkopf,1
2015,David Sedlak,1
2015,David York,1
2015,Dawn Landes,1
2015,Dena Simmons,1
2015,Diana Dosik,1
2015,Donald Hoffman,1
2015,Dorothy Roberts,1
2015,Douglas Beal,1
2015,Dr. Natascha M. Santos,1
2015,Dragana Rogulja,1
2015,Elise Roy,1
2015,Elizabeth Lev,1
2015,Elizabeth Nyamayaro,1
2015,Elora Hardy,1
2015,Emilie Wapnick,1
2015,Emma Bridgewater,1
2015,Erez Garty,1
2015,Eric Mibuari,1
2015,Esther Ndichu,1
2015,Esther Perel,1
2015,Fei-Fei Li,1
2015,Frances Larson,1
2015,Francesco Sauro,1
2015,Fred Jansen,1
2015,G. Willow Wilson,1
2015,Gabriel Heras,1
2015,Gary Haugen,1
2015,Gayle Tzemach Lemmon,1
2015,Genevieve von Petzinger,1
2015,Gil Weinberg,1
2015,Gonzalo Vilariño,1
2015,Graham Shaw,1
2015,Greg Gage,1
2015,Gregory Berns,1
2015,Gregory Heyworth,1
2015,Harald Haas,1
2015,Harry Cliff,1
2015,Hector Garcia,1
2015,Helen M. Farrell,1
2015,Hilary Cottam,1
2015,Inés Hercovich,1
2015,Ioannis Papachimonas,1
2015,Ivan Coyote,1
2015,Jack Levis,1
2015,James Bickerton,1
2015,James Green,1
2015,Jamie Bartlett,1
2015,Jamila Raqib,1
2015,Jane Fonda and Lily Tomlin,1
2015,Janet Iwasa,1
2015,Jared Hill,1
2015,Jared Kleinert,1
2015,Jason deCaires Taylor,1
2015,Jean-Paul Mari,1
2015,Jeannette Garcia,1
2015,Jeffrey Brown,1
2015,Jeffrey Siegel,1
2015,Jenni Chang and Lisa Dazols,1
2015,Jennifer Doudna,1
2015,Jerry Chow,1
2015,Jessica Shortall,1
2015,Jessica Smith,1
2015,Jia Jiang,1
2015,Jill Farrant,1
2015,Jill Heinerth,1
2015,Jim Al-Khalili,1
2015,Jim Simons,1
2015,Jim Tamm,1
2015,Jimmy Carter,1
2015,Jocelyne Bloch,1
2015,Joey Alexander,1
2015,Johann Hari,1
2015,Johnny Staats,1
2015,Jon Ronson,1
2015,Joseph DeSimone,1
2015,Josh Luber,1
2015,Joshua Harvey,1
2015,Joshua Prager,1
2015,Juan Enriquez,1
2015,Juan López-Aranguren,1
2015,Judson Brewer,1
2015,Julie Lythcott-Haims,1
2015,Kailash Satyarthi,1
2015,Kaki King,1
2015,Kala Fleming,1
2015,Kanawat Senanan,1
2015,Kandice Sumner,1
2015,Karina Galperin,1
2015,Karla Souza,1
2015,Katerina Kaouri,1
2015,Katherine Lucas,1
2015,Kelly Lepley,1
2015,Kevin B. Jones,1
2015,Kevin Etter,1
2015,Kevin Rudd,1
2015,Kid Cudi,1
2015,Kirsten Hall,1
2015,Knut Haanaes,1
2015,Kristen Marhaver,1
2015,LaToya Ruby Frazier,1
2015,Larry Lagerstrom,1
2015,Laura Lane,1
2015,Laura Schulz,1
2015,Lee Mokobe,1
2015,Leila Seth,1
2015,Linda Cliatt-Wayman,1
2015,Linda Liukas,1
2015,Lindiwe Mazibuko,1
2015,Lisa Nip,1
2015,Lisa-Marie Johnston,1
2015,Lloyd Treinish,1
2015,Luc de Brabandere,1
2015,Lucianne Walkowicz,1
2015,Lynne Elvins,1
2015,Mac Stone,1
2015,Madhumita Murgia,1
2015,Magda Sayeg,1
2015,Manuel Lima,1
2015,Margaret Bourdeaux,1
2015,Margaret Heffernan,1
2015,Maria Dubovitskaya,1
2015,Marina Abramović,1
2015,Mark Modesti,1
2015,Markus Lorenz,1
2015,Marlene Zuk,1
2015,Marta Peirano,1
2015,Martin Pistorius,1
2015,Martine Rothblatt,1
2015,Maruša Brada,1
2015,Mary Bassett,1
2015,Mary Robinson,1
2015,Maryn McKenna,1
2015,Mathias Jud,1
2015,Mathieu Lamiaux,1
2015,Matt Anticole,1
2015,Matt Kenyon,1
2015,Matthew Williams,1
2015,Megan Campisi and Pen-Pen Chen,1
2015,Megan Ming Francis,1
2015,Megan Parker,1
2015,Meklit Hadero,1
2015,Mel Rosenberg,1
2015,Melati and Isabel Wijsen,1
2015,Melissa Fleming,1
2015,Melissa Walker,1
2015,Melvin Russell,1
2015,Memory Banda,1
2015,Mia Birdsong,1
2015,Mia Nacamulli,1
2015,Michael Bodekaer,1
2015,Michael Green,1
2015,Michael Kimmel,1
2015,Michael Metcalfe,1
2015,Miguel Alcubierre,1
2015,Mike Velings,1
2015,Mileha Soneji,1
2015,Monica Lewinsky,1
2015,Monica Palacio,1
2015,Nadia Lopez,1
2015,Nancy Lublin,1
2015,Nassim Assefi and Brian A. Levine,1
2015,Natalie Panek,1
2015,Nathalia Holt,1
2015,Nathalie Cabrol,1
2015,Neri Oxman,1
2015,Nick Bostrom,1
2015,Nicole Paris and Ed Cage,1
2015,Nir Eyal,1
2015,Noah Tavlin,1
2015,Nonny de la Peña,1
2015,Noy Thrupkaew,1
2015,Ocean Ramsey,1
2015,Ole Scheeren,1
2015,Oscar Schwartz,1
2015,Pamela Ronald,1
2015,Pardis Sabeti,1
2015,Patience Mthunzi,1
2015,Patrick Lin,1
2015,Patrícia Medici,1
2015,Patty McCord,1
2015,Paul Greenberg,1
2015,Paul Knoepfler,1
2015,Paul Tudor Jones II,1
2015,Paula Hammond,1
2015,Pete Buttigieg,1
2015,Peter Harris,1
2015,Philip Krinks,1
2015,Prateek Singh,1
2015,Rajiv Maheswaran,1
2015,Ralitsa Petrova,1
2015,Rana el Kaliouby,1
2015,Raymond Wang,1
2015,Regina Hartley,1
2015,Rich Benjamin,1
2015,Robert Prill,1
2015,Robert Waldinger,1
2015,Robin Morgan,1
2015,Robin Murphy,1
2015,Rodrigo Bijou,1
2015,Roger Antonsen,1
2015,Roman Mars,1
2015,Roxane Gay,1
2015,Russ Altman,1
2015,Sahil Sethi,1
2015,Sakena Yacoobi,1
2015,Sal Khan,1
2015,Sam Kass,1
2015,Samantha Nutt,1
2015,Samuel Cohen,1
2015,Sandrine Thuret,1
2015,Sangeeta Bhatia,1
2015,Sara Ramirez,1
2015,Sara Seager,1
2015,Sarah Gray,1
2015,Sarah Jones,1
2015,Sarah Willersdorf,1
2015,Sarthak Sinha,1
2015,Scott Szwast,1
2015,Sean Follmer,1
2015,Sebastian Junger,1
2015,Sebastian Wernicke,1
2015,Seth Berkley,1
2015,Shai Marcu,1
2015,Shalini Unnikrishnan,1
2015,Sharon Horesh Bergquist,1
2015,Shoel Perelman,1
2015,Siawn Ou,1
2015,Siddhartha Mukherjee,1
2015,Sophie Scott,1
2015,Stefen Chow,1
2015,Stephen Lawrence,1
2015,Stephen Petranek,1
2015,Steve Silberman,1
2015,Steven Wise,1
2015,Suki Kim,1
2015,Suzanne Case,1
2015,Suzanne Duncan,1
2015,TED-Ed,1
2015,Tal Danino,1
2015,Tea Uglow,1
2015,Ted Dintersmith,1
2015,Teitur,1
2015,Thea Holcomb,1
2015,Theaster Gates,1
2015,Thomas Peschak,1
2015,Tim Harford,1
2015,Todd Coleman,1
2015,Tony Fadell,1
2015,Tony Wyss-Coray,1
2015,Trevor Aaronson,1
2015,Trevor Copp and Jeff Fox,1
2015,Vanessa Ruiz,1
2015,Victor Rios,1
2015,Vijay Kumar,1
2015,Vikram Bhalla,1
2015,Vinith Misra,1
2015,Wael Ghonim,1
2015,Wajdi Mohamed Ratemi,1
2015,Wendell Pierce,1
2015,Will Potter,1
2015,Wilton L. Virgo,1
2015,Yami Joshi,1
2015,Yanis Varoufakis,1
2015,Yuko Morita,1
2015,Yuval Noah Harari,1
2015,Yves Morieux,1
2015,Zaria Forman,1
2015,eL Seed,1
2016,Mia Nacamulli,3
2016,Adam Grant,2
2016,Alexander Betts,2
2016,Dennis Shasha,2
2016,Lisa Winer,2
2016,Matt Anticole,2
2016,Peter Paccone,2
2016,Sarah Parcak,2
2016, MaJiKer,1
2016, Silk Road Ensemble,1
2016, Wobbly World,1
2016,Aala El-Khani,1
2016,Abigail Marsh,1
2016,Adam Galinsky,1
2016,Adam Savage,1
2016,Adam de la Zerda,1
2016,Akshita Agarwal,1
2016,Al Gore,1
2016,Alan Smith,1
2016,Alba Sotorra,1
2016,Alejandro Sánchez Alvarado,1
2016,Alex Gendler,1
2016,Alex Kipman,1
2016,Alexander Wagner,1
2016,Alexis Charpentier,1
2016,Alice Rawsthorn,1
2016,"Alicia Garza, Patrisse Cullors and Opal Tometi",1
2016,Alisa Kazarina,1
2016,Allan Adams,1
2016,"Amanda Palmer, Jherek Bischoff, Usman Riaz",1
2016,Ameera Harouda,1
2016,Amelia Laytham,1
2016,Amit Sood,1
2016,Amy Adele Hasinoff,1
2016,Amy Price Azano,1
2016,Anand Giridharadas,1
2016,Andreea S. Calude,1
2016,Andrew Arruda,1
2016,Andrew Pelling,1
2016,Andrew Youn,1
2016,Andrey Vyshedskiy,1
2016,Angela Koine Flynn,1
2016,Angela Oguntala,1
2016,Angélica Dass,1
2016,Ani Liu,1
2016,Anjan Chatterjee,1
2016,Anna Rothschild,1
2016,Anthony Goldbloom,1
2016,Antón García-Abril,1
2016,Ari Wallach,1
2016,Arik Hartmann,1
2016,Arleen Sugano,1
2016,Arthur Brooks,1
2016,Ashley Judd,1
2016,Ashton Cofer,1
2016,Astro Teller,1
2016,Baroness Beeban Kidron,1
2016,Benedetta Berti and Evelien Borgman,1
2016,Betsy Schwarm,1
2016,Bettina Warburg,1
2016,Blaise Agüera y Arcas,1
2016,Bob Nease,1
2016,Bob Woodward,1
2016,Brian Little,1
2016,Brian Olson,1
2016,Brittney Cooper,1
2016,Caitlin Doughty,1
2016,Cal Newport,1
2016,Caleb Barlow,1
2016,Camille A. Brown,1
2016,Camille Langston,1
2016,Canwen Xu,1
2016,Carina Morillo,1
2016,Carlos Reif,1
2016,Caro Verbeek,1
2016,Caroline Paul,1
2016,Carolyn Bertozzi,1
2016,Carolyn Jones,1
2016,Carrie Nugent,1
2016,Carrie Poppy,1
2016,Casey Gerald,1
2016,Chance Coughenour,1
2016,Chand John,1
2016,Charity Wayua,1
2016,Cheyenne Cochrane,1
2016,Chika Okoro,1
2016,Chinaka Hodge,1
2016,Chris Anderson,1
2016,Chris Milk,1
2016,Christen Reighter,1
2016,Christian Jarrett,1
2016,Christiana Figueres,1
2016,Christopher Soghoian,1
2016,Clay Routledge,1
2016,Clément Vidal,1
2016,Courtney E. Martin,1
2016,"Curtis ""Wall Street"" Carroll",1
2016,Curtis Austin,1
2016,Cédric Villani,1
2016,Dalia Mogahed,1
2016,Dan Bell,1
2016,Dan Bricklin,1
2016,Dan Gross,1
2016,Dan Pallotta,1
2016,Daniel Krawczyk,1
2016,Danny Dorling,1
2016,David Autor,1
2016,David Burkus,1
2016,David Camarillo,1
2016,David Casarett,1
2016,David Fleischer,1
2016,David R. Williams,1
2016,Deepika Kurup,1
2016,Deeyah Khan,1
2016,Derek Abbott,1
2016,Diane Knutson,1
2016,Don Tapscott,1
2016,Dr. Turi King,1
2016,Ed Boyden,1
2016,Eduardo Briceño,1
2016,Elise Payzan-LeNestour,1
2016,Elizabeth Lesser,1
2016,Ella Al-Shamahi,1
2016,Ellen Jorgensen,1
2016,Emily Nagoski,1
2016,Emily Parsons-Lord,1
2016,Emma Bryce,1
2016,Emma Marris,1
2016,Emmanuel Schanzer,1
2016,Emtithal Mahmoud,1
2016,Eric Dyer,1
2016,Eric Liu,1
2016,Erica Stone,1
2016,Erika Gregory,1
2016,Erin Marie Saltman,1
2016,Esther Meduna,1
2016,Euna Lee,1
2016,Ewandro Magalhaes,1
2016,Fawn Qiu,1
2016,Fernanda Castillo,1
2016,Fernando Salem,1
2016,Frans von der Dunk,1
2016,Franz Freudenthal,1
2016,Ganesh Pai,1
2016,Gaspard Koenig,1
2016,Gene Luen Yang,1
2016,George Tulevski,1
2016,Gerard Ryle,1
2016,Gill Hicks,1
2016,Grady Booch,1
2016,Hadi Eldebek,1
2016,Haley Van Dyck,1
2016,Halla Tómasdóttir,1
2016,Harald Eia,1
2016,Hari Nef,1
2016,Heba Shaheed,1
2016,Helen Fisher,1
2016,Hernán Casciari,1
2016,Holley Moyes,1
2016,Hugh Evans,1
2016,Ian Bremmer,1
2016,Indre Viskontas,1
2016,Ione Wells,1
2016,Isaac Lidsky,1
2016,Ise Lyfe,1
2016,Iyad Rahwan,1
2016,J.D. Vance,1
2016,James Beacham,1
2016,James Kozloski,1
2016,Jan Denecker,1
2016,Javier Olivares,1
2016,Jeanne Gang,1
2016,Jeff Kirschner,1
2016,Jenna Schilstra,1
2016,Jennifer Brea,1
2016,Jennifer Kahn,1
2016,Jennifer Pluznick,1
2016,Jessica Ladd,1
2016,Jim Hemerling,1
2016,Joe Gebbia,1
2016,Joe Lassiter,1
2016,John Bidden,1
2016,John Cameron,1
2016,John Koenig,1
2016,John Legend,1
2016,John McWhorter,1
2016,Jonathan Haidt,1
2016,Jonathan Rossiter,1
2016,Jonathan Tepperman,1
2016,Jordan Wirfs-Brock,1
2016,Joseph Ravenell,1
2016,Joshua Smith,1
2016,Joy Buolamwini,1
2016,Juan Enriquez,1
2016,Judd A. Schorr,1
2016,Jude Kelly,1
2016,Judith Heumann,1
2016,Julia Bacha,1
2016,Julia Galef,1
2016,Juliane Gallina,1
2016,Juno Mac,1
2016,Kanawat Senanan,1
2016,Kang Lee,1
2016,Kate Adams,1
2016,Kate Stafford,1
2016,Kate Wagner,1
2016,Katherine Hampsten,1
2016,Kathy Hull,1
2016,Katie Bouman,1
2016,Katie Francfort,1
2016,Katie Hinde,1
2016,Katrina Spade,1
2016,Kelli Jean Drinkwater,1
2016,Kenneth Lacovara,1
2016,Keolu Fox,1
2016,Kevin Kelly,1
2016,Kimberlé Crenshaw,1
2016,Kio Stark,1
2016,Kirsti Abbott,1
2016,Kostas Karpouzis,1
2016,Krystian Aparta,1
2016,Lars Fæste,1
2016,Laura Boushnak,1
2016,Laura Fox,1
2016,Laura Indolfi,1
2016,Laura Tenenbaum,1
2016,Laura Vanderkam,1
2016,Laxmi Parida,1
2016,Leah Lagos and Jaspal Ricky Singh,1
2016,Leila Hoteit,1
2016,Leo Q. Wan,1
2016,Lidia Yuknavitch,1
2016,Lindsay Malloy,1
2016,Linus Torvalds,1
2016,Lisa Dyson,1
2016,Liz Powers,1
2016,Lloyd Pendleton,1
2016,Lucas Raspall,1
2016,Lucy Kalanithi,1
2016,Mallory Freeman,1
2016,Manwar Ali,1
2016,Marco A. Sotomayor,1
2016,Maria Golubeva,1
2016,Mariano Sigman,1
2016,Mario Paluzzi,1
2016,Mark Liddell,1
2016,Marlon Peterson,1
2016,Martin Reeves,1
2016,Martina Flor,1
2016,Marwa Al-Sabouni,1
2016,Mary Norris,1
2016,Maurice Conti,1
2016,Mel Rosenberg,1
2016,Meron Gribetz,1
2016,Michael Botticelli,1
2016,Michael Murphy,1
2016,Michael Shellenberger,1
2016,Michele L. Sullivan,1
2016,Mike Schwartz,1
2016,Min Zhu,1
2016,Miriam Zoila Pérez,1
2016,Molly Winter,1
2016,Monica Araya,1
2016,Monica Byrne,1
2016,Monica Johnson,1
2016,Monica Menesini,1
2016,Moriba Jah,1
2016,Moshe Szyf,1
2016,NWHunter,1
2016,Nagin Cox,1
2016,Naomi McDougall Jones,1
2016,Natasha Hurley-Walker,1
2016,Nathan S. Jacobs,1
2016,Naufal Mukumi,1
2016,Negin Farsad,1
2016,Neha Narula,1
2016,Ngozi Okonjo-Iweala,1
2016,Nicole Maines,1
2016,Niki Okuk,1
2016,Nina Fedoroff,1
2016,Nina Klietsch,1
2016,Norman Lear,1
2016,Oded Shoseyov,1
2016,Olivier Scalabre,1
2016,Parag Khanna,1
2016,PatrickJMT,1
2016,Paul Cater Deaton,1
2016,Paul Franklin,1
2016,Peggy Orenstein,1
2016,Pere Estupinyà,1
2016,Peter Weinstock,1
2016,Petter Johansson,1
2016,Philippa Neave,1
2016,Pico Iyer,1
2016,Prosanta Chakrabarty,1
2016,R. Luke DuBois,1
2016,Rachel Botsman,1
2016,Raffaello D'Andrea,1
2016,Rainn Wilson,1
2016,Rebecca Brachman,1
2016,Rebecca MacKinnon,1
2016,Reshma Saujani,1
2016,Rhiannon Giddens,1
2016,Riccardo Sabatini,1
2016,Richard J. Wood,1
2016,Robb Willer,1
2016,Robert Palmer,1
2016,Roey Tzezana,1
2016,Romaine Seguin,1
2016,Ronald Sullivan,1
2016,Rosario Perazolo Masjoan,1
2016,Ryan Gravel,1
2016,Safwat Saleem,1
2016,Sajay Samuel,1
2016,Salil Dudani,1
2016,Sam Harris,1
2016,Samantha Agoos,1
2016,Sandi Toksvig,1
2016,Sandra Rey,1
2016,Sanford Biggers,1
2016,Sara Garofalo,1
2016,Sarah Barmak,1
2016,Sarah Corbett,1
2016,Sayu Bhojwani,1
2016,Sebastian Kraves,1
2016,Sebastián Bortnik,1
2016,Seema Bansal,1
2016,Shane Wickes,1
2016,ShaoLan,1
2016,Sharon Brous,1
2016,Sharon Terry,1
2016,Shivani Siroya,1
2016,Shonda Rhimes,1
2016,Shubhendu Sharma,1
2016,Siddhartha Roy,1
2016,Silk Road Ensemble + Rhiannon Giddens,1
2016,Simon Anholt,1
2016,Sisonke Msimang,1
2016,Siyanda Mohutsiwa,1
2016,Skye C. Cleary,1
2016,Sofia Jawed-Wessel,1
2016,Stacy Smith,1
2016,Stefaan Verhulst,1
2016,Stephanie Braccini Slade,1
2016,Stephanie Sardelis,1
2016,Stephen Wilkes,1
2016,Steven Johnson,1
2016,Steven Zheng,1
2016,Sue Desmond-Hellmann,1
2016,Sue Klebold,1
2016,Susan Robinson,1
2016,Suzanne Barakat,1
2016,Suzanne Simard,1
2016,Sō Percussion,1
2016,Tabetha Boyajian,1
2016,Tanya Berger-Wolf,1
2016,Tara Winkler,1
2016,Tasos Frantzolas,1
2016,Terri Conley,1
2016,The Holladay Brothers,1
2016,Thordis Elva and Tom Stranger,1
2016,Tim Exile,1
2016,Tim Leberecht,1
2016,Tim Urban,1
2016,Tiq Milan and Kim Katrin Milan,1
2016,Tom Hulme,1
2016,Tony Buffington,1
2016,Travis Kalanick,1
2016,Trevor Timm,1
2016,Tricia Wang,1
2016,Triona McGrath,1
2016,Truls Nord,1
2016,Tshering Tobgay,1
2016,Uri Hasson,1
2016,Veerle Provoost,1
2016,Victoria Pratt,1
2016,Villy Wang,1
2016,Víctor Demaría Pesce,1
2016,W. Keith Campbell,1
2016,Wanda Diaz Merced,1
2016,Wanis Kabbaj,1
2016,Wendy Troxel,1
2016,Wesley Saint Clair,1
2016,Wisecrack,1
2016,Xavier De Kestelier,1
2016,Yale Fox,1
2016,Yossi Elran,1
2016,Zeynep Tufekci,1
2016,Zubaida Bai,1
2016,eL Seed,1
2017,Alex Gendler,3
2017,Eleanor Nelsen,2
2017, IN-Q,1
2017, OK Go,1
2017, Rei,1
2017, Sauti Sol,1
2017, Sofi Tukker,1
2017, The Ferocious Few,1
2017, WOLF,1
2017,Adam Alter,1
2017,Adam Cutler,1
2017,Adong Judith,1
2017,Alastair Gray,1
2017,Alastair O'Neill,1
2017,Alejandro Nespral,1
2017,Alex Apella,1
2017,Alex Edmans,1
2017,Alexander MacDonald,1
2017,Alexis Jones,1
2017,Alicia Malone,1
2017,Alvin Irby,1
2017,Amar Inamdar,1
2017,Amara Berry,1
2017,Amel Karboul,1
2017,Amishi Jha,1
2017,Amit Kalra,1
2017,Amy Adkins,1
2017,Amy Edmondson,1
2017,Amy Green,1
2017,Anab Jain,1
2017,Andrea Vilallonga,1
2017,Andrew Dent,1
2017,Andrew Millar,1
2017,Angela Wang,1
2017,Anika Paulson,1
2017,Anil Seth,1
2017,Anindya Kundu,1
2017,Anjali Kumar,1
2017,Anjan Sundaram,1
2017,Anna Heringer,1
2017,Anna Rosling Rönnlund,1
2017,Anne Lamott,1
2017,Anne Madden,1
2017,Annie Bosler and Don Greene,1
2017,Anthony D. Romero,1
2017,Antionette Carroll,1
2017,Anushka Naiknaware,1
2017,Armando Azua-Bustos,1
2017,Asali DeVan Ecclesiastes,1
2017,Ashton Applewhite,1
2017,Atul Gawande,1
2017,Augie Picado,1
2017,Austin Eubanks,1
2017,Ayana Elizabeth Johnson and Jennifer Jacquet,1
2017,Azim Khamisa and Ples Felix,1
2017,Barbara Sherman,1
2017,Ben Cort,1
2017,Benjamin Grant,1
2017,Beth Malone,1
2017,Bhu Srinivasan,1
2017,Bijan Zakeri,1
2017,Bill Bernat,1
2017,Bill Burnett,1
